Pixel Value, K index, L index
151, 6, 7
134, 6, 7
112, 6, 7
 93, 6, 7
 89, 6, 7
 96, 6, 7
 99, 6, 7
169, 7, 0
155, 7, 0
142, 7, 0
115, 7, 0
 95, 7, 0
 93, 7, 0
101, 7, 0
104, 7, 0
167, 7, 0
153, 7, 0
135, 7, 0
113, 7, 0
 95, 7, 0
 91, 7, 0
 97, 7, 0
102, 7, 0
165, 7, 0
149, 7, 0
133, 7, 0
112, 7, 0
 93, 7, 0
 89, 7, 0
 95, 7, 0
100, 7, 0
160, 7, 0
147, 7, 0
131, 7, 0
112, 7, 0
 93, 7, 0
 90, 7, 0
 94, 7, 0
102, 7, 0
158, 7, 0
147, 7, 0
135, 7, 0
116, 7, 0
 95, 7, 0
 89, 7, 0
 95, 7, 0
101, 7, 0
158, 7, 0
149, 7, 0
135, 7, 0
115, 7, 0
 93, 7, 0
 88, 7, 0
 96, 7, 0
 99, 7, 0
160, 7, 0
150, 7, 0
133, 7, 0
110, 7, 0
 90, 7, 0
 85, 7, 0
 93, 7, 0
 99, 7, 0
161, 7, 0
151, 7, 0
134, 7, 0
112, 7, 0
 93, 7, 0
 89, 7, 0
 96, 7, 0
 99, 7, 0
169, 7, 1
155, 7, 1
142, 7, 1
115, 7, 1
 95, 7, 1
 93, 7, 1
101, 7, 1
104, 7, 1
167, 7, 1
153, 7, 1
135, 7, 1
113, 7, 1
 95, 7, 1
 91, 7, 1
 97, 7, 1
102, 7, 1
165, 7, 1
149, 7, 1
133, 7, 1
112, 7, 1
 93, 7, 1
 89, 7, 1
 95, 7, 1
100, 7, 1
160, 7, 1
147, 7, 1
131, 7, 1
112, 7, 1
 93, 7, 1
 90, 7, 1
 94, 7, 1
102, 7, 1
158, 7, 1
147, 7, 1
135, 7, 1
116, 7, 1
 95, 7, 1
 89, 7, 1
 95, 7, 1
101, 7, 1
158, 7, 1
149, 7, 1
135, 7, 1
115, 7, 1
 93, 7, 1
 88, 7, 1
 96, 7, 1
 99, 7, 1
160, 7, 1
150, 7, 1
133, 7, 1
110, 7, 1
 90, 7, 1
 85, 7, 1
 93, 7, 1
 99, 7, 1
161, 7, 1
151, 7, 1
134, 7, 1
112, 7, 1
 93, 7, 1
 89, 7, 1
 96, 7, 1
 99, 7, 1
169, 7, 2
155, 7, 2
142, 7, 2
115, 7, 2
 95, 7, 2
 93, 7, 2
101, 7, 2
104, 7, 2
167, 7, 2
153, 7, 2
135, 7, 2
113, 7, 2
 95, 7, 2
 91, 7, 2
 97, 7, 2
102, 7, 2
165, 7, 2
149, 7, 2
133, 7, 2
112, 7, 2
 93, 7, 2
 89, 7, 2
 95, 7, 2
100, 7, 2
160, 7, 2
147, 7, 2
131, 7, 2
112, 7, 2
 93, 7, 2
 90, 7, 2
 94, 7, 2
102, 7, 2
158, 7, 2
147, 7, 2
135, 7, 2
116, 7, 2
 95, 7, 2
 89, 7, 2
 95, 7, 2
101, 7, 2
158, 7, 2
149, 7, 2
135, 7, 2
115, 7, 2
 93, 7, 2
 88, 7, 2
 96, 7, 2
 99, 7, 2
160, 7, 2
150, 7, 2
133, 7, 2
110, 7, 2
 90, 7, 2
 85, 7, 2
 93, 7, 2
 99, 7, 2
161, 7, 2
151, 7, 2
134, 7, 2
112, 7, 2
 93, 7, 2
 89, 7, 2
 96, 7, 2
 99, 7, 2
169, 7, 3
155, 7, 3
142, 7, 3
115, 7, 3
 95, 7, 3
 93, 7, 3
101, 7, 3
104, 7, 3
167, 7, 3
153, 7, 3
135, 7, 3
113, 7, 3
 95, 7, 3
 91, 7, 3
 97, 7, 3
102, 7, 3
165, 7, 3
149, 7, 3
133, 7, 3
112, 7, 3
 93, 7, 3
 89, 7, 3
 95, 7, 3
100, 7, 3
160, 7, 3
147, 7, 3
131, 7, 3
112, 7, 3
 93, 7, 3
 90, 7, 3
 94, 7, 3
102, 7, 3
158, 7, 3
147, 7, 3
135, 7, 3
116, 7, 3
 95, 7, 3
 89, 7, 3
 95, 7, 3
101, 7, 3
158, 7, 3
149, 7, 3
135, 7, 3
115, 7, 3
 93, 7, 3
 88, 7, 3
 96, 7, 3
 99, 7, 3
160, 7, 3
150, 7, 3
133, 7, 3
110, 7, 3
 90, 7, 3
 85, 7, 3
 93, 7, 3
 99, 7, 3
161, 7, 3
151, 7, 3
134, 7, 3
112, 7, 3
 93, 7, 3
 89, 7, 3
 96, 7, 3
 99, 7, 3
169, 7, 4
155, 7, 4
142, 7, 4
115, 7, 4
 95, 7, 4
 93, 7, 4
101, 7, 4
104, 7, 4
167, 7, 4
153, 7, 4
135, 7, 4
113, 7, 4
 95, 7, 4
 91, 7, 4
 97, 7, 4
102, 7, 4
165, 7, 4
149, 7, 4
133, 7, 4
112, 7, 4
 93, 7, 4
 89, 7, 4
 95, 7, 4
100, 7, 4
160, 7, 4
147, 7, 4
131, 7, 4
112, 7, 4
 93, 7, 4
 90, 7, 4
 94, 7, 4
102, 7, 4
158, 7, 4
147, 7, 4
135, 7, 4
116, 7, 4
 95, 7, 4
 89, 7, 4
 95, 7, 4
101, 7, 4
158, 7, 4
149, 7, 4
135, 7, 4
115, 7, 4
 93, 7, 4
 88, 7, 4
 96, 7, 4
 99, 7, 4
160, 7, 4
150, 7, 4
133, 7, 4
110, 7, 4
 90, 7, 4
 85, 7, 4
 93, 7, 4
 99, 7, 4
161, 7, 4
151, 7, 4
134, 7, 4
112, 7, 4
 93, 7, 4
 89, 7, 4
 96, 7, 4
 99, 7, 4
169, 7, 5
155, 7, 5
142, 7, 5
115, 7, 5
 95, 7, 5
 93, 7, 5
101, 7, 5
104, 7, 5
167, 7, 5
153, 7, 5
135, 7, 5
113, 7, 5
 95, 7, 5
 91, 7, 5
 97, 7, 5
102, 7, 5
165, 7, 5
149, 7, 5
133, 7, 5
112, 7, 5
 93, 7, 5
 89, 7, 5
 95, 7, 5
100, 7, 5
160, 7, 5
147, 7, 5
131, 7, 5
112, 7, 5
 93, 7, 5
 90, 7, 5
 94, 7, 5
102, 7, 5
158, 7, 5
147, 7, 5
135, 7, 5
116, 7, 5
 95, 7, 5
 89, 7, 5
 95, 7, 5
101, 7, 5
158, 7, 5
149, 7, 5
135, 7, 5
115, 7, 5
 93, 7, 5
 88, 7, 5
 96, 7, 5
 99, 7, 5
160, 7, 5
150, 7, 5
133, 7, 5
110, 7, 5
 90, 7, 5
 85, 7, 5
 93, 7, 5
 99, 7, 5
161, 7, 5
151, 7, 5
134, 7, 5
112, 7, 5
 93, 7, 5
 89, 7, 5
 96, 7, 5
 99, 7, 5
169, 7, 6
155, 7, 6
142, 7, 6
115, 7, 6
 95, 7, 6
 93, 7, 6
101, 7, 6
104, 7, 6
167, 7, 6
153, 7, 6
135, 7, 6
113, 7, 6
 95, 7, 6
 91, 7, 6
 97, 7, 6
102, 7, 6
165, 7, 6
149, 7, 6
133, 7, 6
112, 7, 6
 93, 7, 6
 89, 7, 6
 95, 7, 6
100, 7, 6
160, 7, 6
147, 7, 6
131, 7, 6
112, 7, 6
 93, 7, 6
 90, 7, 6
 94, 7, 6
102, 7, 6
158, 7, 6
147, 7, 6
135, 7, 6
116, 7, 6
 95, 7, 6
 89, 7, 6
 95, 7, 6
101, 7, 6
158, 7, 6
149, 7, 6
135, 7, 6
115, 7, 6
 93, 7, 6
 88, 7, 6
 96, 7, 6
 99, 7, 6
160, 7, 6
150, 7, 6
133, 7, 6
110, 7, 6
 90, 7, 6
 85, 7, 6
 93, 7, 6
 99, 7, 6
161, 7, 6
151, 7, 6
134, 7, 6
112, 7, 6
 93, 7, 6
 89, 7, 6
 96, 7, 6
 99, 7, 6
169, 7, 7
155, 7, 7
142, 7, 7
115, 7, 7
 95, 7, 7
 93, 7, 7
101, 7, 7
104, 7, 7
167, 7, 7
153, 7, 7
135, 7, 7
113, 7, 7
 95, 7, 7
 91, 7, 7
 97, 7, 7
102, 7, 7
165, 7, 7
149, 7, 7
133, 7, 7
112, 7, 7
 93, 7, 7
 89, 7, 7
 95, 7, 7
100, 7, 7
160, 7, 7
147, 7, 7
131, 7, 7
112, 7, 7
 93, 7, 7
 90, 7, 7
 94, 7, 7
102, 7, 7
158, 7, 7
147, 7, 7
135, 7, 7
116, 7, 7
 95, 7, 7
 89, 7, 7
 95, 7, 7
101, 7, 7
158, 7, 7
149, 7, 7
135, 7, 7
115, 7, 7
 93, 7, 7
 88, 7, 7
 96, 7, 7
 99, 7, 7
160, 7, 7
150, 7, 7
133, 7, 7
110, 7, 7
 90, 7, 7
 85, 7, 7
 93, 7, 7
 99, 7, 7
161, 7, 7
151, 7, 7
134, 7, 7
112, 7, 7
 93, 7, 7
 89, 7, 7
 96, 7, 7
 99, 7, 7
106, 0, 0
108, 0, 0
107, 0, 0
108, 0, 0
108, 0, 0
109, 0, 0
109, 0, 0
106, 0, 0
106, 0, 0
105, 0, 0
104, 0, 0
105, 0, 0
105, 0, 0
106, 0, 0
106, 0, 0
106, 0, 0
103, 0, 0
104, 0, 0
105, 0, 0
106, 0, 0
104, 0, 0
103, 0, 0
104, 0, 0
104, 0, 0
102, 0, 0
107, 0, 0
107, 0, 0
107, 0, 0
104, 0, 0
104, 0, 0
103, 0, 0
102, 0, 0
102, 0, 0
106, 0, 0
106, 0, 0
105, 0, 0
103, 0, 0
104, 0, 0
104, 0, 0
103, 0, 0
104, 0, 0
107, 0, 0
104, 0, 0
103, 0, 0
104, 0, 0
103, 0, 0
103, 0, 0
104, 0, 0
103, 0, 0
104, 0, 0
106, 0, 0
105, 0, 0
104, 0, 0
103, 0, 0
103, 0, 0
104, 0, 0
102, 0, 0
107, 0, 0
107, 0, 0
105, 0, 0
103, 0, 0
102, 0, 0
103, 0, 0
104, 0, 0
106, 0, 1
108, 0, 1
107, 0, 1
108, 0, 1
108, 0, 1
109, 0, 1
109, 0, 1
106, 0, 1
106, 0, 1
105, 0, 1
104, 0, 1
105, 0, 1
105, 0, 1
106, 0, 1
106, 0, 1
106, 0, 1
103, 0, 1
104, 0, 1
105, 0, 1
106, 0, 1
104, 0, 1
103, 0, 1
104, 0, 1
104, 0, 1
102, 0, 1
107, 0, 1
107, 0, 1
107, 0, 1
104, 0, 1
104, 0, 1
103, 0, 1
102, 0, 1
102, 0, 1
106, 0, 1
106, 0, 1
105, 0, 1
103, 0, 1
104, 0, 1
104, 0, 1
103, 0, 1
104, 0, 1
107, 0, 1
104, 0, 1
103, 0, 1
104, 0, 1
103, 0, 1
103, 0, 1
104, 0, 1
103, 0, 1
104, 0, 1
106, 0, 1
105, 0, 1
104, 0, 1
103, 0, 1
103, 0, 1
104, 0, 1
102, 0, 1
107, 0, 1
107, 0, 1
105, 0, 1
103, 0, 1
102, 0, 1
103, 0, 1
104, 0, 1
106, 0, 2
108, 0, 2
107, 0, 2
108, 0, 2
108, 0, 2
109, 0, 2
109, 0, 2
106, 0, 2
106, 0, 2
105, 0, 2
104, 0, 2
105, 0, 2
105, 0, 2
106, 0, 2
106, 0, 2
106, 0, 2
103, 0, 2
104, 0, 2
105, 0, 2
106, 0, 2
104, 0, 2
103, 0, 2
104, 0, 2
104, 0, 2
102, 0, 2
107, 0, 2
107, 0, 2
107, 0, 2
104, 0, 2
104, 0, 2
103, 0, 2
102, 0, 2
102, 0, 2
106, 0, 2
106, 0, 2
105, 0, 2
103, 0, 2
104, 0, 2
104, 0, 2
103, 0, 2
104, 0, 2
107, 0, 2
104, 0, 2
103, 0, 2
104, 0, 2
103, 0, 2
103, 0, 2
104, 0, 2
103, 0, 2
104, 0, 2
106, 0, 2
105, 0, 2
104, 0, 2
103, 0, 2
103, 0, 2
104, 0, 2
102, 0, 2
107, 0, 2
107, 0, 2
105, 0, 2
103, 0, 2
102, 0, 2
103, 0, 2
104, 0, 2
106, 0, 3
108, 0, 3
107, 0, 3
108, 0, 3
108, 0, 3
109, 0, 3
109, 0, 3
106, 0, 3
106, 0, 3
105, 0, 3
104, 0, 3
105, 0, 3
105, 0, 3
106, 0, 3
106, 0, 3
106, 0, 3
103, 0, 3
104, 0, 3
105, 0, 3
106, 0, 3
104, 0, 3
103, 0, 3
104, 0, 3
104, 0, 3
102, 0, 3
107, 0, 3
107, 0, 3
107, 0, 3
104, 0, 3
104, 0, 3
103, 0, 3
102, 0, 3
102, 0, 3
106, 0, 3
106, 0, 3
105, 0, 3
103, 0, 3
104, 0, 3
104, 0, 3
103, 0, 3
104, 0, 3
107, 0, 3
104, 0, 3
103, 0, 3
104, 0, 3
103, 0, 3
103, 0, 3
104, 0, 3
103, 0, 3
104, 0, 3
106, 0, 3
105, 0, 3
104, 0, 3
103, 0, 3
103, 0, 3
104, 0, 3
102, 0, 3
107, 0, 3
107, 0, 3
105, 0, 3
103, 0, 3
102, 0, 3
103, 0, 3
104, 0, 3
106, 0, 4
108, 0, 4
107, 0, 4
108, 0, 4
108, 0, 4
109, 0, 4
109, 0, 4
106, 0, 4
106, 0, 4
105, 0, 4
104, 0, 4
105, 0, 4
105, 0, 4
106, 0, 4
106, 0, 4
106, 0, 4
103, 0, 4
104, 0, 4
105, 0, 4
106, 0, 4
104, 0, 4
103, 0, 4
104, 0, 4
104, 0, 4
102, 0, 4
107, 0, 4
107, 0, 4
107, 0, 4
104, 0, 4
104, 0, 4
103, 0, 4
102, 0, 4
102, 0, 4
106, 0, 4
106, 0, 4
105, 0, 4
103, 0, 4
104, 0, 4
104, 0, 4
103, 0, 4
104, 0, 4
107, 0, 4
104, 0, 4
103, 0, 4
104, 0, 4
103, 0, 4
103, 0, 4
104, 0, 4
103, 0, 4
104, 0, 4
106, 0, 4
105, 0, 4
104, 0, 4
103, 0, 4
103, 0, 4
104, 0, 4
102, 0, 4
107, 0, 4
107, 0, 4
105, 0, 4
103, 0, 4
102, 0, 4
103, 0, 4
104, 0, 4
106, 0, 5
108, 0, 5
107, 0, 5
108, 0, 5
108, 0, 5
109, 0, 5
109, 0, 5
106, 0, 5
106, 0, 5
105, 0, 5
104, 0, 5
105, 0, 5
105, 0, 5
106, 0, 5
106, 0, 5
106, 0, 5
103, 0, 5
104, 0, 5
105, 0, 5
106, 0, 5
104, 0, 5
103, 0, 5
104, 0, 5
104, 0, 5
102, 0, 5
107, 0, 5
107, 0, 5
107, 0, 5
104, 0, 5
104, 0, 5
103, 0, 5
102, 0, 5
102, 0, 5
106, 0, 5
106, 0, 5
105, 0, 5
103, 0, 5
104, 0, 5
104, 0, 5
103, 0, 5
104, 0, 5
107, 0, 5
104, 0, 5
103, 0, 5
104, 0, 5
103, 0, 5
103, 0, 5
104, 0, 5
103, 0, 5
104, 0, 5
106, 0, 5
105, 0, 5
104, 0, 5
103, 0, 5
103, 0, 5
104, 0, 5
102, 0, 5
107, 0, 5
107, 0, 5
105, 0, 5
103, 0, 5
102, 0, 5
103, 0, 5
104, 0, 5
106, 0, 6
108, 0, 6
107, 0, 6
108, 0, 6
108, 0, 6
109, 0, 6
109, 0, 6
106, 0, 6
106, 0, 6
105, 0, 6
104, 0, 6
105, 0, 6
105, 0, 6
106, 0, 6
106, 0, 6
106, 0, 6
103, 0, 6
104, 0, 6
105, 0, 6
106, 0, 6
104, 0, 6
103, 0, 6
104, 0, 6
104, 0, 6
102, 0, 6
107, 0, 6
107, 0, 6
107, 0, 6
104, 0, 6
104, 0, 6
103, 0, 6
102, 0, 6
102, 0, 6
106, 0, 6
106, 0, 6
105, 0, 6
103, 0, 6
104, 0, 6
104, 0, 6
103, 0, 6
104, 0, 6
107, 0, 6
104, 0, 6
103, 0, 6
104, 0, 6
103, 0, 6
103, 0, 6
104, 0, 6
103, 0, 6
104, 0, 6
106, 0, 6
105, 0, 6
104, 0, 6
103, 0, 6
103, 0, 6
104, 0, 6
102, 0, 6
107, 0, 6
107, 0, 6
105, 0, 6
103, 0, 6
102, 0, 6
103, 0, 6
104, 0, 6
106, 0, 7
108, 0, 7
107, 0, 7
108, 0, 7
108, 0, 7
109, 0, 7
109, 0, 7
106, 0, 7
106, 0, 7
105, 0, 7
104, 0, 7
105, 0, 7
105, 0, 7
106, 0, 7
106, 0, 7
106, 0, 7
103, 0, 7
104, 0, 7
105, 0, 7
